batter,breaks,coordinates,description,endSpeed,extension,game_pk,pitcher,plateTime,result,startSpeed,strikeZoneBottom,strikeZoneTop,type,typeConfidence,zone
592885,"{'breakAngle': 20.4, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -36.7, 'breakVerticalInduced': 1.9, 'breakHorizontal': 13.3, 'spinRate': 2452, 'spinDirection': 294}","{'aY': 22.369430390850162, 'aZ': -30.276030036745755, 'pfxX': -7.0339641886626385, 'pfxZ': 1.248929551015511, 'pX': -0.3541966464569835, 'pZ': 2.3311714339393186, 'vX0': -2.4900211961703533, 'vY0': -122.17499465929164, 'vZ0': -2.8422090199712446, 'x': 130.5, 'y': 175.84, 'x0': 1.5900998664918427, 'y0': 50.00444116902739, 'z0': 6.091661234904556, 'aX': -10.714836512699069}",Foul,77.8,6.1793278725948015,718758,657006,0.4470280714868675,Strikeout,83.8,1.64,3.26,Slider,2.0,4
592885,"{'breakAngle': 19.2, 'breakLength': 9.6, 'breakY': 24.0, 'breakVertical': -39.5, 'breakVerticalInduced': 0.1, 'breakHorizontal': 13.8, 'spinRate': 2418, 'spinDirection': 320}","{'aY': 24.177308291001427, 'aZ': -31.56962129463509, 'pfxX': -7.3440488640274255, 'pfxZ': 0.4103553684367336, 'pX': -0.37288068145785286, 'pZ': 1.8190160179893617, 'vX0': -2.279035107854422, 'vY0': -121.04408870564194, 'vZ0': -3.5863597937209826, 'x': 131.21, 'y': 189.67, 'x0': 1.535700785993467, 'y0': 50.00460549475612, 'z0': 6.0913605091533345, 'aX': -10.87097229540859}",Foul,76.6,6.282013963070061,718758,657006,0.45293848872281117,Strikeout,83.1,1.64,3.26,Slider,2.0,7
592885,"{'breakAngle': 18.0, 'breakLength': 9.6, 'breakY': 24.0, 'breakVertical': -39.2, 'breakVerticalInduced': -1.1, 'breakHorizontal': 12.5, 'spinRate': 2720, 'spinDirection': 313}","{'aY': 26.758246221150657, 'aZ': -32.38436176664689, 'pfxX': -6.333847691655496, 'pfxZ': -0.14077110835544637, 'pX': -1.0809255842860461, 'pZ': 1.4406359142178027, 'vX0': -3.9463743207446313, 'vY0': -123.67436679654975, 'vZ0': -4.246252644302638, 'x': 158.2, 'y': 199.88, 'x0': 1.3630145894029493, 'y0': 50.00104472116521, 'z0': 5.923302012375687, 'aX': -9.719838279937179}",Swinging Strike,77.9,6.462932100317903,718758,657006,0.4444349407593755,Strikeout,85.0,1.64,3.26,Slider,2.0,13
661388,"{'breakAngle': 20.4, 'breakLength': 9.6, 'breakY': 24.0, 'breakVertical': -37.7, 'breakVerticalInduced': 1.3, 'breakHorizontal': 14.4, 'spinRate': 2718, 'spinDirection': 305}","{'aY': 25.07861875373026, 'aZ': -30.613301121127826, 'pfxX': -7.357213974508172, 'pfxZ': 1.0357070453655934, 'pX': -1.113738109880762, 'pZ': 1.9414591534704146, 'vX0': -4.316683117273891, 'vY0': -122.20582979455628, 'vZ0': -3.45642588859618, 'x': 159.45, 'y': 186.36, 'x0': 1.6338876433000509, 'y0': 50.002048459038605, 'z0': 6.016142074378854, 'aX': -11.077515902851585}",Ball,77.3,6.293702116013324,718758,657006,0.448965473279177,Groundout,84.0,1.69847357345868,3.489763150874,Slider,2.0,13
661388,"{'breakAngle': 3.6, 'breakLength': 4.8, 'breakY': 24.0, 'breakVertical': -22.9, 'breakVerticalInduced': 9.2, 'breakHorizontal': 1.6, 'spinRate': 2396, 'spinDirection': 163}","{'aY': 25.21503345664555, 'aZ': -22.001702746689812, 'pfxX': -0.2551538020452555, 'pfxZ': 5.563314699783831, 'pX': -0.505307602882178, 'pZ': 2.246964594454488, 'vX0': -5.690608900799619, 'vY0': -133.49805061745676, 'vZ0': -5.335573273572866, 'x': 136.26, 'y': 178.11, 'x0': 1.6755033040329375, 'y0': 50.00257690797775, 'z0': 5.827236544283188, 'aX': -0.4663289853282262}",Foul,85.1,6.586170181427165,718758,657006,0.4082446662433168,Groundout,91.7,1.68,3.49,Four-Seam Fastball,2.0,7
661388,"{'breakAngle': 16.8, 'breakLength': 9.6, 'breakY': 24.0, 'breakVertical': -40.0, 'breakVerticalInduced': -1.0, 'breakHorizontal': 12.2, 'spinRate': 2377, 'spinDirection': 305}","{'aY': 22.251345491893865, 'aZ': -32.890028481704626, 'pfxX': -6.388225721431413, 'pfxZ': -0.47296736870152856, 'pX': -0.31557608565849465, 'pZ': 2.6179989434256354, 'vX0': -2.9937177108557633, 'vY0': -121.45076621048496, 'vZ0': -1.382211278273782, 'x': 129.03, 'y': 168.09, 'x0': 1.7605230175682094, 'y0': 50.004364690515104, 'z0': 6.0369752250437205, 'aX': -9.609891449530712}","In play, out(s)",77.3,6.2465146990704215,718758,657006,0.4498043744435498,Groundout,83.3,1.68,3.49,Slider,2.0,4
572228,"{'breakAngle': 26.4, 'breakLength': 12.0, 'breakY': 24.0, 'breakVertical': -45.8, 'breakVerticalInduced': -3.6, 'breakHorizontal': 22.7, 'spinRate': 2469, 'spinDirection': 309}","{'aY': 27.1537423890563, 'aZ': -35.48812649329985, 'pfxX': -12.69680487161174, 'pfxZ': -2.4015523247498223, 'pX': 0.4663971997116642, 'pZ': 3.443376238992667, 'vX0': 0.4544748012117462, 'vY0': -118.11230747967763, 'vZ0': 1.1499607513305712, 'x': 99.22, 'y': 145.81, 'x0': 1.9128452497457573, 'y0': 50.00134023956457, 'z0': 6.270497944054277, 'aX': -17.538299522663745}",Called Strike,73.3,6.206807623214723,718758,657006,0.46773830745631173,Strikeout,81.2,1.58763423132916,3.27334084176717,Slider,2.0,3
572228,"{'breakAngle': 10.8, 'breakLength': 7.2, 'breakY': 24.0, 'breakVertical': -31.1, 'breakVerticalInduced': 5.4, 'breakHorizontal': -5.8, 'spinRate': 1402, 'spinDirection': 146}","{'aY': 28.91278546992546, 'aZ': -26.10121127587122, 'pfxX': 3.819536150050995, 'pfxZ': 3.7865344194272863, 'pX': 0.5787755868047579, 'pZ': 1.1073697873769577, 'vX0': -4.232037564377011, 'vY0': -126.63794450416135, 'vZ0': -6.580765163560578, 'x': 94.94, 'y': 208.88, 'x0': 1.7853725838517949, 'y0': 50.002658599369, 'z0': 5.863724798203817, 'aX': 6.125455988174597}",Ball,79.3,6.508204175881199,718758,657006,0.4346216798350149,Strikeout,87.1,1.72064641816556,3.45976342360823,Changeup,2.0,14
572228,"{'breakAngle': 4.8, 'breakLength': 6.0, 'breakY': 24.0, 'breakVertical': -25.9, 'breakVerticalInduced': 6.8, 'breakHorizontal': 2.4, 'spinRate': 2305, 'spinDirection': 176}","{'aY': 32.65782558166699, 'aZ': -25.396964824679372, 'pfxX': -0.9098982659759387, 'pfxZ': 3.8023233020930807, 'pX': 0.6337780069659934, 'pZ': 3.8121313710322027, 'vX0': -3.1824023621575757, 'vY0': -133.61636384749954, 'vZ0': -0.854837172809264, 'x': 92.84, 'y': 135.85, 'x0': 1.9654475652636023, 'y0': 50.002870027502944, 'z0': 5.9852591972595, 'aX': -1.6206823630596725}",Swinging Strike,83.0,6.4072549296619945,718758,657006,0.41220987147846344,Strikeout,91.8,1.67,3.46,Four-Seam Fastball,2.0,12
572228,"{'breakAngle': 13.2, 'breakLength': 9.6, 'breakY': 24.0, 'breakVertical': -40.8, 'breakVerticalInduced': -1.9, 'breakHorizontal': 10.1, 'spinRate': 2707, 'spinDirection': 319}","{'aY': 23.23069362617233, 'aZ': -33.157713902328574, 'pfxX': -5.242362745390645, 'pfxZ': -0.6547413104512696, 'pX': 0.033263464865183875, 'pZ': 1.3089936097244241, 'vX0': -2.305772734759645, 'vY0': -121.83849405431182, 'vZ0': -4.366264441637935, 'x': 115.73, 'y': 203.44, 'x0': 1.6719838441155637, 'y0': 50.001523249536426, 'z0': 5.979819803254775, 'aX': -7.905054147802709}",Swinging Strike (Blocked),77.6,6.20216077824922,718758,657006,0.4490043525159635,Strikeout,83.6,1.67,3.46,Slider,2.0,13
621020,"{'breakAngle': 2.4, 'breakLength': 9.6, 'breakY': 24.0, 'breakVertical': -42.7, 'breakVerticalInduced': -4.0, 'breakHorizontal': -2.2, 'spinRate': 2516, 'spinDirection': 42}","{'aY': 23.03452516481378, 'aZ': -35.62709663165935, 'pfxX': 1.0654653230275177, 'pfxZ': -2.281503235737514, 'pX': -0.6210001952190326, 'pZ': 2.7705009009851427, 'vX0': 1.170922846997971, 'vY0': -122.03937951442552, 'vZ0': -0.2217432849659553, 'x': 140.67, 'y': 163.98, 'x0': -1.2446211368813944, 'y0': 50.00097056466993, 'z0': 5.9198913021497885, 'aX': 1.6138910239444317}",Called Strike,77.4,6.663587207301504,718758,605540,0.448052812029784,Double,83.7,1.60979880096951,3.49976342472002,Curveball,2.0,4
621020,"{'breakAngle': 6.0, 'breakLength': 7.2, 'breakY': 24.0, 'breakVertical': -29.9, 'breakVerticalInduced': 4.6, 'breakHorizontal': -3.1, 'spinRate': 2375, 'spinDirection': 175}","{'aY': 21.668023886943498, 'aZ': -27.327444497283462, 'pfxX': 1.4085399870243553, 'pfxZ': 2.8234901777822277, 'pX': 0.053659326490102834, 'pZ': 1.8692244123070456, 'vX0': 2.7904463282022625, 'vY0': -128.81758005508428, 'vZ0': -4.5023126932052895, 'x': 114.95, 'y': 188.31, 'x0': -1.2180349210485315, 'y0': 50.00134552723161, 'z0': 5.702631000133114, 'aX': 2.4140253788913184}",Called Strike,82.8,6.601717812733315,718758,605540,0.4219580323208403,Double,88.4,1.63196501438529,3.49976342472002,Slider,2.0,8
621020,"{'breakAngle': 33.6, 'breakLength': 4.8, 'breakY': 24.0, 'breakVertical': -17.2, 'breakVerticalInduced': 12.6, 'breakHorizontal': 11.5, 'spinRate': 2262, 'spinDirection': 214}","{'aY': 28.38578598473981, 'aZ': -17.468345711153834, 'pfxX': -6.578833692123763, 'pfxZ': 7.429453836751463, 'pX': -1.2420665666755573, 'pZ': 2.2725700359468712, 'vX0': 2.5190424143694123, 'vY0': -139.1340654659849, 'vZ0': -6.006789426262353, 'x': 164.34, 'y': 177.42, 'x0': -1.2993534735718726, 'y0': 50.00419612650143, 'z0': 5.599180651372924, 'aX': -13.024037810276639}",Foul,88.3,6.736835756850662,718758,605540,0.3922309207461856,Double,95.5,1.65,3.5,Sinker,2.0,13
621020,"{'breakAngle': 36.0, 'breakLength': 4.8, 'breakY': 24.0, 'breakVertical': -19.1, 'breakVerticalInduced': 10.4, 'breakHorizontal': 13.7, 'spinRate': 2252, 'spinDirection': 213}","{'aY': 31.015762718574685, 'aZ': -19.783841276089973, 'pfxX': -7.781868949500245, 'pfxZ': 6.231086549224635, 'pX': -1.3510262121597039, 'pZ': 2.538009227701788, 'vX0': 2.370891773747169, 'vY0': -139.9780245661885, 'vZ0': -5.132312690938849, 'x': 168.5, 'y': 170.25, 'x0': -1.1969131516693512, 'y0': 50.003811371436946, 'z0': 5.687074620942598, 'aX': -15.472948652414125}",Ball,88.2,6.801093125099017,718758,605540,0.3910001774633125,Double,96.1,1.69847357345868,3.49976342472002,Sinker,2.0,13
621020,"{'breakAngle': 32.4, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -12.5, 'breakVerticalInduced': 16.9, 'breakHorizontal': 7.8, 'spinRate': 2361, 'spinDirection': 205}","{'aY': 30.86131005682512, 'aZ': -12.516321904512802, 'pfxX': -4.906878665952659, 'pfxZ': 9.877477047567423, 'pX': 0.36772254071322297, 'pZ': 2.8804897399606184, 'vX0': 5.669079194825547, 'vY0': -140.007995979217, 'vZ0': -5.4409856697851, 'x': 102.98, 'y': 161.01, 'x0': -1.043409821453456, 'y0': 50.00470942884692, 'z0': 5.6644798999541806, 'aX': -9.767643169887803}","In play, no out",88.1,6.740757212998252,718758,605540,0.3908393347442609,Double,96.2,1.65,3.5,Four-Seam Fastball,2.0,6
664023,"{'breakAngle': 22.8, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -12.5, 'breakVerticalInduced': 17.2, 'breakHorizontal': 5.2, 'spinRate': 2304, 'spinDirection': 208}","{'aY': 29.348213562530795, 'aZ': -11.992780066669875, 'pfxX': -3.190483080892518, 'pfxZ': 10.15943204235618, 'pX': -0.32192079513175575, 'pZ': 2.0006949325515935, 'vX0': 3.58083879871102, 'vY0': -139.5692004122467, 'vZ0': -7.763904858191714, 'x': 129.27, 'y': 184.76, 'x0': -1.202764654729953, 'y0': 50.003909126422634, 'z0': 5.595558095900267, 'aX': -6.338964705764403}",Called Strike,88.3,6.7309972719698825,718758,605540,0.3913893173227505,Strikeout,95.9,1.69847357345868,3.56302411495038,Four-Seam Fastball,0.9,7
664023,"{'breakAngle': 33.6, 'breakLength': 7.2, 'breakY': 24.0, 'breakVertical': -27.0, 'breakVerticalInduced': 9.6, 'breakHorizontal': 17.5, 'spinRate': 2009, 'spinDirection': 229}","{'aY': 24.00595803533871, 'aZ': -23.03230498529985, 'pfxX': -10.195801152429826, 'pfxZ': 5.690734501533266, 'pX': -0.6726995591232029, 'pZ': 2.1681771739125746, 'vX0': 4.4278665347053074, 'vY0': -125.56322970396147, 'vZ0': -4.23810981691012, 'x': 142.64, 'y': 180.24, 'x0': -1.128651429849131, 'y0': 50.00191944465182, 'z0': 5.738483344588425, 'aX': -16.376381706272337}",Swinging Strike,79.6,6.785666259070698,718758,605540,0.4352200438106877,Strikeout,86.2,1.64,3.47,Changeup,0.9,7
664023,"{'breakAngle': 27.6, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -12.6, 'breakVerticalInduced': 16.3, 'breakHorizontal': 6.6, 'spinRate': 2381, 'spinDirection': 207}","{'aY': 31.19892723781578, 'aZ': -13.284252468811996, 'pfxX': -3.9932521217420502, 'pfxZ': 9.292907872982456, 'pX': -0.6985499166465755, 'pZ': 3.5058619803686977, 'vX0': 3.0640293074829197, 'vY0': -141.43077756945567, 'vZ0': -3.8900292622117987, 'x': 143.63, 'y': 144.12, 'x0': -1.2752234914762453, 'y0': 50.00618153208979, 'z0': 5.746762649425363, 'aX': -8.119666039282151}",Ball,89.0,6.739555079339279,718758,605540,0.3867756455542817,Strikeout,97.1,1.60979880096951,3.46976315083101,Four-Seam Fastball,0.91,1
664023,"{'breakAngle': 32.4, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -12.0, 'breakVerticalInduced': 17.2, 'breakHorizontal': 7.6, 'spinRate': 2307, 'spinDirection': 205}","{'aY': 29.843008662382317, 'aZ': -12.56092821691318, 'pfxX': -4.584163373784552, 'pfxZ': 9.71171063972674, 'pX': -0.21707911191194962, 'pZ': 3.6657696852004085, 'vX0': 4.204108612967786, 'vY0': -140.73200286985735, 'vZ0': -3.5439767511043363, 'x': 125.27, 'y': 139.8, 'x0': -1.1296150375166794, 'y0': 50.00553416061947, 'z0': 5.746620250996112, 'aX': -9.26116566372232}",Foul,88.8,6.771645841521869,718758,605540,0.3881640301673879,Strikeout,96.6,1.64,3.47,Four-Seam Fastball,0.9,11
664023,"{'breakAngle': 26.4, 'breakLength': 7.2, 'breakY': 24.0, 'breakVertical': -29.2, 'breakVerticalInduced': 7.0, 'breakHorizontal': 14.4, 'spinRate': 2106, 'spinDirection': 225}","{'aY': 26.248285655959656, 'aZ': -24.990637214073818, 'pfxX': -8.575857324949478, 'pfxZ': 4.419165732407664, 'pX': -0.20442915057333844, 'pZ': 1.4220206941054123, 'vX0': 4.904317730520639, 'vY0': -126.813276109887, 'vZ0': -5.6731431248597195, 'x': 124.79, 'y': 200.39, 'x0': -1.0504683578731953, 'y0': 50.00596658935118, 'z0': 5.685229812272606, 'aX': -13.951976611629815}",Swinging Strike,80.0,6.86892597128002,718758,605540,0.43214173446796167,Strikeout,87.2,1.64,3.47,Changeup,0.88,13
641355,"{'breakAngle': 31.2, 'breakLength': 2.4, 'breakY': 24.0, 'breakVertical': -10.4, 'breakVerticalInduced': 19.7, 'breakHorizontal': 6.2, 'spinRate': 2309, 'spinDirection': 205}","{'aY': 31.710583936812068, 'aZ': -10.16119803901933, 'pfxX': -4.062819363516294, 'pfxZ': 11.32175849062252, 'pX': 0.3101071430803793, 'pZ': 3.3037108591025013, 'vX0': 5.108713890603054, 'vY0': -138.72592419475893, 'vZ0': -4.6627543939965275, 'x': 105.18, 'y': 149.58, 'x0': -1.0294931176053537, 'y0': 50.005646145549136, 'z0': 5.686705097844877, 'aX': -7.901813672153856}",Swinging Strike,86.9,6.728968949545026,718758,605540,0.3951727031810526,Strikeout,95.3,1.75,3.82,Four-Seam Fastball,0.91,3
641355,"{'breakAngle': 31.2, 'breakLength': 7.2, 'breakY': 24.0, 'breakVertical': -29.3, 'breakVerticalInduced': 7.0, 'breakHorizontal': 17.6, 'spinRate': 1877, 'spinDirection': 227}","{'aY': 24.09236753367558, 'aZ': -25.22425148852842, 'pfxX': -10.183418216819515, 'pfxZ': 4.289339948617755, 'pX': -0.9553339530319558, 'pZ': 1.7274321392122034, 'vX0': 4.049014927056765, 'vY0': -126.07637314010957, 'vZ0': -4.658559752697395, 'x': 153.42, 'y': 192.14, 'x0': -1.2533142660342784, 'y0': 50.004011403718636, 'z0': 5.619293772053267, 'aX': -16.499519042424033}",Swinging Strike,80.0,6.877911201483615,718758,605540,0.43338313377648774,Strikeout,86.6,1.75,3.82,Changeup,0.9,13
641355,"{'breakAngle': 31.2, 'breakLength': 2.4, 'breakY': 24.0, 'breakVertical': -11.0, 'breakVerticalInduced': 18.7, 'breakHorizontal': 6.5, 'spinRate': 2419, 'spinDirection': 202}","{'aY': 31.063966425507523, 'aZ': -11.6028520336797, 'pfxX': -3.5890120314346197, 'pfxZ': 10.417388633117213, 'pX': -1.7872307279774873, 'pZ': 4.383943678541069, 'vX0': -0.0975171559322708, 'vY0': -139.559525664644, 'vZ0': -1.840609318258104, 'x': 185.13, 'y': 120.41, 'x0': -1.2854395191231343, 'y0': 50.00419978103318, 'z0': 5.815189836896887, 'aX': -7.088261603228343}",Ball,87.6,6.621234142283924,718758,605540,0.3922989759726274,Strikeout,95.8,1.65413287719149,3.76377661948027,Four-Seam Fastball,0.91,11
641355,"{'breakAngle': 20.4, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -13.6, 'breakVerticalInduced': 16.3, 'breakHorizontal': 5.0, 'spinRate': 2314, 'spinDirection': 208}","{'aY': 28.927815957839385, 'aZ': -14.232250265520664, 'pfxX': -3.2540355919187682, 'pfxZ': 9.119516207129784, 'pX': 0.14448434956753706, 'pZ': 4.009070649664398, 'vX0': 4.557286399464541, 'vY0': -138.8657976131827, 'vZ0': -2.2197545145971302, 'x': 111.49, 'y': 130.54, 'x0': -1.0894811909993207, 'y0': 50.004169683169174, 'z0': 5.757305152340004, 'aX': -6.4034579587567695}",Foul,87.7,6.709401460523608,718758,605540,0.3933176307125117,Strikeout,95.3,1.75,3.82,Four-Seam Fastball,0.9,12
641355,"{'breakAngle': 33.6, 'breakLength': 7.2, 'breakY': 24.0, 'breakVertical': -27.7, 'breakVerticalInduced': 9.0, 'breakHorizontal': 18.2, 'spinRate': 2070, 'spinDirection': 227}","{'aY': 26.21521270356138, 'aZ': -23.504249975664532, 'pfxX': -10.628995701017779, 'pfxZ': 5.429537246344266, 'pX': -0.8136955453481227, 'pZ': 1.9265403310377724, 'vX0': 4.34438969892841, 'vY0': -125.78732264924544, 'vZ0': -4.422396432395313, 'x': 148.02, 'y': 186.76, 'x0': -1.184938944508959, 'y0': 50.00600723386677, 'z0': 5.620087587378409, 'aX': -16.985638459859832}",Ball,79.1,6.930708204989343,718758,605540,0.4359247381314675,Strikeout,86.5,1.83160271762062,3.76386479041219,Changeup,0.9,13
641355,"{'breakAngle': 21.6, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -12.6, 'breakVerticalInduced': 17.0, 'breakHorizontal': 5.0, 'spinRate': 2186, 'spinDirection': 206}","{'aY': 28.157626897954106, 'aZ': -12.131803347305956, 'pfxX': -3.329344946139556, 'pfxZ': 10.116602643935657, 'pX': 0.6595386106906315, 'pZ': 1.8585723090880384, 'vX0': 5.722020150244608, 'vY0': -139.13865279476076, 'vZ0': -7.926079042612947, 'x': 91.86, 'y': 188.6, 'x0': -0.9812965744244235, 'y0': 50.00280683986663, 'z0': 5.528615977445783, 'aX': -6.5963341576846695}",Called Strike,88.3,6.866005130004383,718758,605540,0.3920863139606956,Strikeout,95.7,1.76499712887197,3.74146243512904,Four-Seam Fastball,0.9,9
641820,"{'breakAngle': 31.2, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -11.9, 'breakVerticalInduced': 17.6, 'breakHorizontal': 7.2, 'spinRate': 2329, 'spinDirection': 210}","{'aY': 30.74554581344991, 'aZ': -12.052492862491242, 'pfxX': -4.469007423211391, 'pfxZ': 10.12608683013025, 'pX': 0.004405555900275194, 'pZ': 3.3496503542588583, 'vX0': 4.62263798728853, 'vY0': -139.87333684321763, 'vZ0': -4.208181802894447, 'x': 116.83, 'y': 148.34, 'x0': -1.0868858060598792, 'y0': 50.000189075495946, 'z0': 5.660358225399686, 'aX': -8.878255325133004}",Swinging Strike,88.0,6.801312764432614,718758,605540,0.39117559925637657,Groundout,96.1,1.68,3.6,Four-Seam Fastball,2.0,2
641820,"{'breakAngle': 33.6, 'breakLength': 4.8, 'breakY': 24.0, 'breakVertical': -19.0, 'breakVerticalInduced': 10.7, 'breakHorizontal': 12.7, 'spinRate': 2391, 'spinDirection': 208}","{'aY': 29.02396042238002, 'aZ': -19.411841611828457, 'pfxX': -7.6507244240844745, 'pfxZ': 6.422671605301968, 'pX': 0.12331466258159234, 'pZ': 2.089555622101944, 'vX0': 6.060164224951859, 'vY0': -139.52272416639818, 'vZ0': -6.204497714774565, 'x': 112.3, 'y': 182.36, 'x0': -1.0741757682725153, 'y0': 50.00491609340802, 'z0': 5.6055064853937235, 'aX': -15.207260054668193}","In play, out(s)",88.4,6.7144448195814626,718758,605540,0.39136905177125403,Groundout,95.9,1.68,3.6,Sinker,2.0,8
642133,"{'breakAngle': 18.0, 'breakLength': 9.6, 'breakY': 24.0, 'breakVertical': -43.0, 'breakVerticalInduced': -1.4, 'breakHorizontal': 14.3, 'spinRate': 2283, 'spinDirection': 309}","{'aY': 22.659360199673852, 'aZ': -34.39760081277354, 'pfxX': -7.969521121756883, 'pfxZ': -1.5746934122988172, 'pX': 1.0483607245302924, 'pZ': 5.266892186490254, 'vX0': 0.6902516414034454, 'vY0': -118.22530927610715, 'vZ0': 4.5753827776423375, 'x': 77.04, 'y': 96.57, 'x0': 1.7877150758952554, 'y0': 50.00080056608147, 'z0': 6.464667961974523, 'aX': -11.273206758055963}",Ball,74.4,6.15049090103396,718758,657006,0.4634008295707339,Strikeout,81.2,1.74282093475954,3.67453246767165,Slider,2.0,12
642133,"{'breakAngle': 21.6, 'breakLength': 10.8, 'breakY': 24.0, 'breakVertical': -45.5, 'breakVerticalInduced': -2.9, 'breakHorizontal': 18.0, 'spinRate': 2497, 'spinDirection': 309}","{'aY': 22.98908745418501, 'aZ': -35.05007458995118, 'pfxX': -9.720679355916714, 'pfxZ': -2.0930066447760627, 'pX': -0.4014697851407071, 'pZ': 3.941085481683612, 'vX0': -1.6250370121864122, 'vY0': -116.87975911839348, 'vZ0': 2.1031120145737594, 'x': 132.3, 'y': 132.37, 'x0': 1.5658113942222884, 'y0': 50.000096938826886, 'z0': 6.3321271543334285, 'aX': -13.38315619833488}",Ball,73.6,6.22596012860994,718758,657006,0.4694680360568162,Strikeout,80.3,1.65413287719149,3.489763150874,Slider,2.0,11
642133,"{'breakAngle': 10.8, 'breakLength': 4.8, 'breakY': 24.0, 'breakVertical': -22.8, 'breakVerticalInduced': 10.1, 'breakHorizontal': 4.4, 'spinRate': 2098, 'spinDirection': 151}","{'aY': 27.781037937830597, 'aZ': -22.266336514191266, 'pfxX': -2.1452495698414342, 'pfxZ': 5.550311505580183, 'pX': 0.3724983222107558, 'pZ': 4.14777528902953, 'vX0': -2.636388255456228, 'vY0': -132.60204536436407, 'vZ0': -0.8611236112798344, 'x': 102.8, 'y': 126.79, 'x0': 1.6574636164245167, 'y0': 50.00218719144042, 'z0': 6.098107145889569, 'aX': -3.8271184911545775}",Swinging Strike,83.5,6.467464125576683,718758,657006,0.4127217331706623,Strikeout,91.0,1.67,3.49,Four-Seam Fastball,2.0,12
642133,"{'breakAngle': 21.6, 'breakLength': 10.8, 'breakY': 24.0, 'breakVertical': -42.8, 'breakVerticalInduced': -2.8, 'breakHorizontal': 17.0, 'spinRate': 2683, 'spinDirection': 309}","{'aY': 25.99847840451273, 'aZ': -33.966330825544944, 'pfxX': -9.080348505157286, 'pfxZ': -1.2283172900267996, 'pX': -0.6510286167821273, 'pZ': 1.6432750517312962, 'vX0': -2.5308987532359266, 'vY0': -120.67964331235441, 'vZ0': -3.1548241233616663, 'x': 141.82, 'y': 194.41, 'x0': 1.5938614481412232, 'y0': 50.00306518490053, 'z0': 5.994606801304132, 'aX': -13.239617566897513}",Swinging Strike,76.0,6.382013087692883,718758,657006,0.4558672135396935,Strikeout,82.9,1.67,3.49,Slider,2.0,13
